RA,Dec,PGC#,NSAID,othername,vhelio,vhelio_err,distance,i,z,I,K
159.929523146,12.6418702066,83286,74513,PGC083286,780.0,,10.4,11.2051351108,11.0193860568,16.24,
160.644,12.15092,83321,,PGC083321,,,10.4,,,,
161.23965,11.91611,83326,,PGC083326,871.0,,10.4,,,,
161.339896197,13.7143448775,83327,158708,PGC083327,3191.39819336,180.000274658,46.4266219459,16.4419439458,16.3199079655,15.73,
161.55826075,12.9603401819,83329,138001,PGC083329,1164.42724609,162.500259399,10.4,17.6666600742,17.6552922763,,
161.57115,-28.4234,83330,,PGC083330,3645.0,38.0,53.0834063236,,,,11.803
161.604,14.0249,83333,,PGC083333,,,10.4,,,,
161.672136803,12.327093024,83336,138018,PGC083336,1030.0,,10.4,15.1361157932,14.8851754703,16.18,
161.7279,12.78795,83338,,PGC083338,,,10.4,,,,
161.7369,12.99925,83339,,PGC083339,832.0,,10.4,,,,
161.86425,13.88967,83341,,PGC083341,3007.0,5.0,43.7217052355,,,,
162.270056315,12.408215,83348,138116,PGC083348,1587.94091797,130.000198364,23.0052465135,18.2268609733,17.9348668785,16.65,14.256
162.361131845,12.2577577403,83352,65916,PGC083352,1551.75646973,132.500213623,22.4783053186,17.7189151422,17.5789386408,16.84,
162.40665,11.35158,83355,,PGC083355,,,10.4,,,,
169.0467,-79.39737,83474,,g1116112-792351,3016.0,6.0,43.8537252404,,,13.2,10.541
187.495171489,0.0272367878484,83546,1484,PGC083546,2461.22705078,140.000228882,35.7380450776,15.8813251193,15.5133651431,15.05,12.2
198.36825,-16.31469,83798,,PGC083798,2649.0,45.0,38.4825026739,,,14.73,
198.4842,-16.27341,83808,,PGC083808,2435.0,40.0,35.3547149491,,,,11.781
198.5721,-16.43857,83820,,PGC083820,2639.0,45.0,38.336344369,,,14.12,12.484
198.6453,-16.49135,83828,,PGC083828,2418.0,41.0,35.1062458308,,,13.99,12.116
198.7077,-16.97363,83842,,PGC083842,2178.0,45.0,31.5984465133,,,12.99,11.732
198.7671,-16.39425,83851,,PGC083851,1968.0,40.0,28.5399111707,,,14.06,12.238
198.7938,-16.23856,83855,,g1315105-161419,2703.0,45.0,39.2717575204,,,,11.115
198.88335,-16.48083,83870,,PGC083870,3239.0,40.0,47.1248875844,,,,11.881
199.09635,-16.13642,83890,,PGC083890,2292.0,32.0,33.2646511891,,,13.52,11.86
199.2033,-16.34437,83905,,PGC083905,2609.0,40.0,37.8978694543,,,13.73,11.596
199.4016,-16.54032,83927,,PGC083927,2909.0,40.0,42.2841540708,,,13.58,11.735
210.154035522,36.051893756,84097,67573,PGC084097,3088.75878906,112.500175476,44.9210158726,16.6666305513,16.6222084016,15.87,14.232
212.258119327,36.3233602208,84116,67542,PGC084116,3152.73095703,117.500183105,45.8594165315,15.6635612342,15.39550055,14.85,12.263
219.697428491,50.7170418499,84252,43201,PGC084252,2335.37841797,117.500183105,33.898662793,16.5318980942,16.3692222367,15.91,
222.176580863,49.8870518018,84298,43221,PGC084298,3047.71386719,112.500175476,44.3189324517,16.2794190025,16.1993847466,15.65,14.276
224.940235647,51.4653913092,84415,53575,PGC084415,3302.81005859,130.000198364,48.0609102788,15.9724479672,15.8665042874,15.36,14.71
261.9537,-49.4392,84873,,ESO228-004,3942.0,6.0,57.4557867644,,,,
264.155298492,63.5839405202,84875,148132,PGC084875,1489.70166016,130.000198364,21.5746232924,15.6741669049,15.468435513,,13.006
270.83055,-43.66477,84880,,ESO280-001,2189.0,95.0,31.7592206487,,,12.05,13.584
295.24425,-42.26258,84914,,PGC084914,2755.0,12.0,40.0317807058,,,,12.338
322.51663366,-2.80767473265,85185,149193,PGC085185,3112.51977539,112.500175476,45.2695631539,15.2212846309,15.0757997066,,12.638
325.1145,-63.95403,85188,,2MASX_J21402748-6357145,2933.0,40.0,42.6362074173,,,13.31,11.461
338.0553,-41.16934,85239,,PGC085239,1588.0,24.0,23.006106904,,,14.56,14.346
339.1923,-38.98555,85256,,PGC085256,2029.0,20.0,29.4282323819,,,13.98,12.597
343.426746544,11.2751545695,85332,150260,PGC085332,2165.39550781,162.500259399,31.4145114426,16.2165799709,16.191830215,,
351.097728661,-0.0866274247822,85469,151418,PGC085469,2578.05419922,147.500244141,37.4455708757,19.0491063907,18.9882171466,,
353.023774137,25.4787154547,85500,151852,PGC085500,3713.12524414,160.000244141,54.0863338826,16.5029754895,16.3948745983,,14.092
102.5442,-11.25358,85933,,2MASX_J06501060-1115129,2727.0,,32.0,,,13.48,9.505
104.5116,-5.3446,85934,,PGC085934,2720.0,5.0,39.5202266387,,,,10.109
107.95215,-3.74508,85945,,PGC085945,3652.0,6.0,53.1864590613,,,13.87,11.437
108.2025,-9.30628,85948,,PGC085948,2444.0,4.0,35.4862574235,,,15.38,11.522
108.41505,-7.8602,85950,,PGC085950,2471.0,3.0,35.8808848468,,,14.81,12.448
109.43775,0.29733,85951,,2MASX_J07174505+0017504,3585.0,32.0,52.200323329,,,13.54,11.136
111.4389,-17.88163,85961,,PGC085961,2754.0,5.0,40.0171648753,,,,10.331
120.1029,-12.17931,85984,,2MASX_J08002470-1210455,2741.0,60.0,39.827159079,,,13.23,11.211
103.08915,-27.35991,86003,,g0652214-272136,2479.0,33.0,35.9978114907,,,13.21,11.319
109.407,-22.35289,86031,,PGC086031,2809.0,11.0,40.8210355523,,,15.46,11.637
110.08965,-28.9863,86038,,ESO_428-_G?022,3119.0,,37.0,,,,9.582
110.63205,-29.4238,86040,,PGC086040,2877.0,,33.0,,,14.31,11.761
111.34185,-24.47531,86046,,PGC086046,800.0,,7.43,,,,11.273
113.2437,-31.18826,86052,,2MASX_J07325843-3111176,1867.0,,24.0,,,,10.585
114.6726,-31.19519,86060,,ESO429-006,2113.0,9.0,30.6514943777,,,13.36,10.816
115.13175,-26.3077,86064,,PGC086064,2961.0,43.0,43.0469363215,,,,11.145
115.24815,-22.929,86066,,PGC086066,3045.0,7.0,44.279123034,,,,11.656
115.3677,-30.11211,86068,,PGC086068,2108.0,7.0,30.5786811636,,,12.62,9.871
115.4211,-22.52037,86069,,PGC086069,3074.0,3.0,44.7045208276,,,14.98,9.427
116.0898,-26.04684,86077,,PGC086077,2719.0,8.0,39.5056108082,,,,10.607
116.4177,-26.47911,86078,,PGC086078,2398.0,4.0,34.813929221,,,,12.034
117.1281,-25.54357,86086,,PGC086086,3975.0,60.0,57.9416068134,,,14.79,9.879
117.51465,-27.53661,86093,,PGC086093,3060.0,12.0,44.4991563755,,,,11.6
147.581341343,31.4563081442,86265,85521,PGC086265,539.0,,7.1,16.5659555162,16.6170018876,17.61,
71.0376,28.21675,86269,,2MASX_J04440903+2813003,3378.0,4.0,49.1638632159,,,,9.168
72.78585,33.9528,86270,,PGC086270,2092.0,13.0,30.3456788787,,,,12.351
88.1604,12.789,86283,,PGC086283,3644.0,13.0,53.068684504,,,,11.944
90.61095,14.84838,86284,,PGC086284,761.0,7.0,11.0001567534,,,,11.668
94.761,3.16422,86285,,2MASX_J06190264+0309512,2902.0,,40.9,,,,7.802
95.6097,4.52322,86287,,PGC086287,2957.0,8.0,42.9882607637,,,,10.182
279.1011,10.31297,86290,,2MASX_J18362423+1018467,3434.0,62.0,49.9853210243,,,,11.399
282.99795,11.87607,86291,,2MASX_J18515948+1152337,2603.0,,38.0,,,,8.633
297.7386,18.37446,86297,,PGC086297,3978.0,13.0,57.9857722724,,,,10.282
209.67045,-33.46836,86313,,g1358409-332806,3979.0,21.0,58.0004940921,,,13.02,11.127
210.5448,-33.79069,86316,,g1402107-334727,3900.0,24.0,56.8374703385,,,12.73,10.685
190.207049879,27.5640557572,86424,103289,PGC086424,1352.68286133,122.500190735,19.5850764945,17.161497279,17.1603986461,14.53,11.698
192.418431499,25.772090412,86434,142413,PGC086434,1488.88671875,122.500190735,21.5627555918,15.1813596652,15.0482362674,14.75,15.09
349.639845056,13.4382975627,86487,25486,PGC086487,2511.83178711,150.000228882,36.4776753257,15.3713177897,15.2388676859,14.9,12.561
352.657380716,15.6051810622,86518,25724,PGC086518,3987.88842773,152.500228882,58.1313479223,15.361926997,15.2752666118,14.84,
46.8459,62.1922,86581,,PGC086581,3150.0,60.0,45.8193564247,,,,
322.7511,48.24106,86597,,PGC086597,3786.0,7.0,55.1591828965,,,,9.527
133.777065581,19.7489532203,86613,135562,PGC086613,3685.86230469,145.000228882,53.6849738044,14.6013969064,14.6582358956,,14.124
170.74545,19.47808,86627,,PGC086627,3366.0,9.0,48.9878365427,,,,13.077
169.588448166,17.6976381768,86629,139117,PGC086629,1312.50769043,132.500213623,19.0021618281,16.6992938398,16.6501481413,,
173.479644079,19.3599982859,86633,112612,PGC086633,3999.25952148,175.000259399,58.2987511139,15.2334781414,14.8631339794,14.62,12.089
172.21224669,18.2830910007,86634,159907,PGC086634,1512.03955078,125.000198364,21.8999220146,16.583082707,16.8278394056,,
187.020110881,22.2913906195,86635,161830,PGC086635,602.0,,7.43,15.5567568129,15.4922378844,,
187.020028446,22.29016951,86635,141435,PGC086635,602.0,,7.43,15.5936945266,15.5335996932,,
182.4273,20.04772,86636,,PGC086636,2494.0,5.0,36.217048948,,,,14.044
189.586867476,19.5403783994,86642,162155,IC3605,1537.78808594,122.500190735,22.2748887349,15.9733249245,15.8749934731,15.94,
192.941192488,21.7351367104,86644,142447,PGC086644,557.0,,5.5,14.3599908233,14.5162351012,15.98,
192.94231422,21.7345563747,86644,119214,PGC086644,557.0,,5.5,14.3510978103,14.4838120818,15.98,
196.12575,17.75934,86645,,PGC086645,,,4.4,,,,
239.364534932,20.6658061089,86657,166532,PGC086657,2286.23974609,157.500244141,33.1804602944,16.2525882255,16.2887172233,16.24,13.925
234.25071957,20.797379755,86658,146278,PGC086658,1748.57165527,112.500175476,25.3444545647,15.6118105287,15.1971910829,,
238.039618215,18.7979128118,86660,146464,PGC086660,3520.0234375,132.500213623,51.2471893178,16.5996083434,16.4206208403,,13.156
236.43315,17.31267,86661,,PGC086661,3261.0,7.0,47.447603152,,,,
245.348379274,20.865868497,86663,166879,PGC086663,3015.44921875,122.500190735,43.8456458911,15.7312750452,15.7246050471,16.55,14.281
136.341477155,21.6227492168,86667,105675,PGC086667,3266.89770508,145.000228882,47.5341159357,16.4424516507,16.3875638791,15.88,
135.723050194,20.0750624471,86668,135621,PGC086668,483.0,,8.67,15.8457446726,16.0794568689,,13.631
139.875781569,21.6023843816,86669,157181,PGC086669,498.0,,9.08,16.2333260856,16.4087115607,17.76,
144.40245,21.7707,86670,,PGC086670,3681.0,10.0,53.6133918316,,,,13.72
170.747825309,17.4733292044,86673,139297,PGC086673,1581.28601074,125.000198364,22.9083334766,16.9836489706,16.8586833029,,14.116
246.489160154,20.6595155417,86682,146977,PGC086682,1963.7421875,140.000228882,28.4779061681,17.5789100551,17.6191341305,,13.936
198.422164957,22.625798277,86687,163197,PGC086687,3088.87744141,237.500366211,44.9227563707,15.4290895629,15.1940336394,14.7,12.453
197.601325364,21.5756566472,86688,119229,PGC086688,2591.83105469,112.500175476,37.64693106,15.675814718,15.5656290948,14.97,13.419
154.348032035,21.8001293118,86788,108447,PGC086788,2136.87963867,125.000198364,30.999245026,16.2735680997,16.3182439268,16.06,
41.66205,27.72639,86806,,PGC086806,472.0,,8.56,,,,13.717
132.720423773,34.909880116,86862,36072,PGC086862,2546.59057617,142.500213623,36.9857038947,17.0157141808,16.8296237114,16.39,
225.981901577,0.432113085817,87108,145780,PGC087108,1689.50549316,120.000190735,24.4842951439,16.4230671424,16.4053631324,16.59,
344.340356085,27.9820950078,87117,150339,PGC087117,2838.60473633,137.500213623,41.2537333601,14.4178371449,15.0962409993,,13.233
127.2846,26.8681,87122,,PGC087122,2162.0,10.0,31.3650638752,,,,
218.3341514,26.99590495,87128,165197,PGC087128,1097.49658203,135.000213623,15.8824954837,13.8599899733,12.5005424941,,
267.17355,26.20199,87135,,PGC087135,2836.0,13.0,41.2156629755,,,,
337.02784794,23.3777314728,87138,149847,PGC087138,1268.89489746,110.000175476,18.3693695811,16.8523020476,16.75264785,16.04,
347.074706117,27.7166808495,87141,150684,PGC087141,2796.38208008,135.000213623,40.6366141736,14.9990954055,15.3280233992,,13.516
30.3365825833,19.9807645826,87143,130998,PGC087143,2372.75292969,227.500366211,34.444922321,16.8487320131,16.8616562074,,13.189
195.6741,21.99799,87149,,PGC086643,,,4.4,,,,13.046
19.9470255206,16.790887435,87153,129127,PGC087153,2088.21899414,230.000350952,30.2906174409,16.9482543448,17.0687253455,,
22.5648855121,14.6773288452,87156,154306,PGC087156,2562.68994141,215.000335693,37.221009488,16.6271779667,16.6527993808,16.62,12.958
40.8618,16.66272,87158,,VV_278c,818.0,10.0,11.8271883563,,,,10.788
158.129114745,14.6506479299,87169,117433,PGC087169,3300.58740234,185.000289917,48.02830638,16.4517482944,16.5982574649,17.74,
158.129072158,14.6519143862,87169,158459,PGC087169,3302.22583008,185.000289917,48.0523402953,17.2033133968,17.2254291042,17.74,
164.716465368,14.1300610541,87170,138494,PGC087170,686.0,,10.4,16.4389321842,16.4252193012,,
165.859517251,16.0157372182,87171,159200,PGC087171,1473.82116699,127.500205994,21.3433613428,16.1557020552,16.17355007,15.85,13.222
168.065891115,16.7543072888,87172,159439,PGC087172,1442.65856934,127.500205994,20.8905634072,17.0021383831,17.1756041119,,
221.59904543,14.2154171383,87175,145582,PGC087175,1822.02893066,110.000175476,26.4141866278,15.8735771554,16.1838446038,,
14.3824084594,10.3626684486,87184,128163,PGC087184,2928.14282227,167.500259399,42.5649580141,17.0824654077,17.1136028741,,
148.245034944,8.02855897617,87189,136160,PGC087189,2771.33178711,137.500213623,40.2704833378,17.0819191123,16.861518302,,
319.68945,8.36708,87197,,PGC087197,2959.0,10.0,43.0175985426,,,,13.534
356.08395,10.1179,87204,,PGC087204,1504.0,10.0,21.7828449082,,,,
6.58756512042,24.6430509868,87206,126945,PGC087206,3611.5234375,120.000190735,52.5905704075,15.3107276083,15.7637515188,,
127.07745,25.78833,87215,,PGC087215,2267.0,5.0,32.8992554269,,,,14.035
196.142202107,26.7736651867,87220,162946,PGC087220,2013.31945801,132.500213623,29.1998822498,16.5030024169,16.6009104369,,
3.20156568837,14.5250860538,87237,126387,PGC087237,1640.27209473,157.500244141,23.7673267483,15.0920522578,15.1484010584,,13.891
24.3547485839,14.6604654036,87242,130096,PGC087242,2746.07470703,187.500289917,39.9013301367,17.1849123767,17.1796967319,,
164.057827254,12.0105994439,87256,159002,PGC087256,989.0,,10.4,15.2860343494,15.151217226,16.61,
164.409714429,13.9788256122,87257,159035,PGC087257,1476.35217285,130.000198364,21.3802194771,17.6102410782,17.6550561416,17.19,
165.216039795,13.8817044997,87258,74733,PGC087258,236.703643799,152.500228882,10.4,18.6577184238,18.8908221759,,
340.334526993,16.7159041039,87269,150058,PGC087269,3040.91333008,142.500213623,44.2191761248,15.8184749102,15.5168162798,,12.501
351.321723615,12.7161071302,87274,151464,PGC087274,3557.87719727,140.000228882,51.8024619345,17.044652392,17.0703462854,,
351.904907101,13.7323349995,87276,151589,PGC087276,3770.17871094,150.000228882,54.9262647321,16.2696286309,16.222354995,16.36,
22.6342071066,11.4900164226,87289,129839,PGC087289,952.714477539,115.000175476,13.7818046774,17.7297211802,17.9468709147,,
41.32035,9.55105,87291,,PGC087291,3390.0,10.0,49.3398898892,,,,12.937
208.99155,8.99632,87294,,PGC087294,1221.0,5.0,17.6744468825,,,,
218.130233275,11.5525605537,87297,145247,PGC087297,2124.93701172,125.000198364,30.8253288155,17.0744547808,16.9425673449,,
329.332990835,8.32664057236,87310,149465,PGC087310,3210.62719727,130.000198364,46.7086900782,16.5569684504,16.2640759944,,14.108
218.847471494,9.5015453593,87316,165254,PGC087316,2066.1027832,120.000190735,29.9685469608,16.9735813087,16.8634281105,16.56,11.913
159.08715,-27.16671,87329,,PGC087329,3636.0,15.0,52.9509099466,,,14.47,12.737
200.06955,-43.45543,87370,,PGC087370,3087.0,33.0,44.8952163903,,,13.45,11.574
207.6213,-52.94648,87377,,WKK_2576,3876.0,7.0,56.4841466665,,,13.51,10.376
207.87765,-52.92317,87378,,AM_1348-524_NED02,3977.0,25.0,57.9710504527,,,13.16,10.44
337.62675,61.88053,87389,,PGC087389,3503.0,7.0,50.9974743953,,,,9.562
319.8939,-45.38475,87414,,2MASX_J21193452-4523051,2780.0,32.0,40.3971764681,,,13.1,11.118
206.70465,-60.40807,87418,,PGC087418,3968.0,105.0,57.8385540758,,,,8.61
131.57976772,35.316160624,87424,36102,PGC087424,2497.81665039,145.000228882,36.2728324632,16.9550528501,16.8979668592,16.41,
42.98685,-53.50246,87509,,PGC087509,1330.0,42.0,19.2559634566,,,15.23,
25.93785,-34.30213,87665,,g0143451-341807,3737.0,29.0,54.4378137329,,,13.12,11.198
223.550659365,30.210103833,87676,145686,PGC087676,2819.04516602,127.500205994,40.967853996,15.6791727861,15.6001017412,,13.747
223.561352051,30.2002485271,87676,145688,PGC087676,2848.76171875,127.500205994,41.4021860935,14.4573011188,14.3993901996,,13.747
28.1979,-14.27296,87900,,g0152475-141621,1423.0,34.0,20.6053308088,,,12.99,11.193
28.4847,-13.83696,87905,,PGC087905,1496.0,60.0,21.6663437658,,,13.65,11.958
28.52085,-13.90581,87906,,PGC087906,1322.0,34.0,19.1398888456,,,14.71,
47.74665,-41.66104,88064,,PGC088064,1320.0,26.0,19.1108701929,,,15.46,
77.92125,-14.20566,88366,,PGC088366,2140.0,60.0,31.0446857335,,,,13.075
153.2622,-1.6145,88608,,PGC088608,227.0,,0.09,,,,
165.49905,-22.50104,88632,,PGC088632,3470.0,60.0,50.513401044,,,17.09,
193.98885,-28.646,88666,,2MASX_J12555731-2838456,3165.0,,33.0,,,13.31,11.188
200.98935,-10.67129,88832,,PGC088832,2939.0,60.0,42.7242207539,,,,
209.81595,-34.22167,88946,,g1359159-341319,3792.0,30.0,55.2475138145,,,13.58,11.26
210.81045,-34.0216,88955,,PGC088955,2700.0,60.0,39.2279100289,,,,12.071
303.858,-74.68843,89062,,PGC089062,3993.0,42.0,58.2065995674,,,,12.601
168.751780831,-0.854447235998,89505,159506,PGC089505,1183.41894531,165.000259399,17.1291710948,17.6255785186,17.4193788726,17.0,
210.2751,-33.50135,89814,,PGC089814,3217.0,28.0,46.8021720169,,,13.82,12.15
210.64395,-33.84714,89824,,PGC089824,3820.0,29.0,55.6597247652,,,13.93,12.01
210.78345,-33.80506,89830,,PGC089830,3927.0,26.0,57.2349594694,,,,11.877
210.78195,-34.15531,89831,,ABELL_S0753:[WFC91]_052,3724.0,39.0,54.2464300773,,,,11.453
211.1934,-34.28295,89844,,PGC089844,3627.0,41.0,52.8184135697,,,13.68,11.697
30.5722029516,68.3627393946,89913,131045,PGC089913,3843.18823242,147.500244141,56.0010977413,11.4878508345,11.5013357893,,9.306
49.18335,65.02864,89942,,2MASX_J03164400+6501431,3166.0,6.0,46.0540586557,,,,9.143
64.1658,60.92446,89976,,2MASX_J04163977+6055282,1109.0,,14.0,,,,9.548
68.20245,29.49939,89985,,PGC089985,2078.0,,28.0,,,,8.79
88.94565,-19.04323,90033,,g0555470-190236,2987.0,,36.6,,,,10.423
91.5454531129,-0.541996379394,90034,134273,g0606109-003233,2221.70166016,145.000228882,25.0,12.5991704108,12.2684781195,12.78,9.792
141.1551,-67.23299,90106,,g0924372-671359,3185.0,,37.0,,,,11.231
153.04965,-62.5333,90117,,ESO_127-__?011,3437.0,12.0,50.0293276926,,,,9.379
162.0423,-65.32452,90131,,KK_2852,3360.0,41.0,48.8998232061,,,14.0,10.733
170.94135,-4.70656,90146,,2MASX_J11234594-0442236,2799.0,,37.0,,,,11.636
187.4175,-40.12278,90168,,PGC090168,3112.0,,34.2,,,15.34,13.921
191.90535,-53.55001,90170,,ESO_172-_G?010,1820.0,,24.0,,,12.26,10.354
207.0789,-50.97753,90183,,2MASX_J13481892-5058391,1447.0,,11.8,,,14.16,11.147
214.2918,-55.54413,90188,,2MFGC_11601,3956.0,6.0,57.6618922398,,,13.33,9.475
247.59195,-61.54048,90243,,WKK_6991,3323.0,7.0,48.357074297,,,12.36,9.92
263.1183,-43.2666,90278,,PGC090278,2548.0,,31.0,,,,
264.6945,-58.42755,90281,,g1738467-582539,3767.0,29.0,54.8794683229,,,,10.363
272.6562,-56.27789,90296,,2MFGC_14234,3581.0,36.0,52.1416477713,,,,10.671
273.0594,-58.25087,90298,,g1812142-581503,2710.0,,28.6,,,,10.309
276.160186575,1.8186657384,90302,148419,PGC090302,2663.50415039,165.000259399,38.6944928774,12.8330955735,12.7686462632,14.74,9.951
294.291,9.58513,90333,,2MASX_J19370979+0935074,3085.0,56.0,44.8658786114,,,,10.258
294.38745,-6.21807,90334,,g1937330-061305,3076.0,8.0,44.7338586065,,,,9.564
304.8795,-5.32301,90358,,g2019311-051923,3401.0,26.0,49.5012476729,,,12.06,9.892
304.38105,72.12381,90359,,2MASX_J20173144+7207257,2409.0,,37.0,,,,10.716
330.276858306,71.9440468527,90402,149507,PGC090402,2780.109375,132.500213623,36.0,11.5862762978,11.536563163,,9.294
347.63325,67.66083,90422,,PGC090422,1478.0,,24.0,,,,9.276
1.0122,-6.97916,90449,,PGC090449,3725.0,8.0,54.2611518969,,,15.69,
10.5846,-15.98933,90497,,PGC090497,3913.0,8.0,57.0288539941,,,,
20.3490054554,-1.86251477545,90540,129214,PGC090540,2016.00646973,185.000289917,29.2390122417,16.9039397291,16.8198132567,15.63,13.239
20.5214813671,0.0869172643974,90541,23841,PGC090541,2086.40405273,212.500335693,30.2641870975,15.7912531896,15.8306761785,16.33,13.836
23.880638711,2.0314170114,90553,130057,PGC090553,2738.22729492,220.000350952,39.7866336916,16.1391488527,16.0529729341,14.95,
28.2834464806,20.6665057585,90569,130622,PGC090569,2508.07543945,227.500366211,36.4227731851,16.3952267869,16.472564052,,12.939
28.2935543184,20.6722318859,90569,154646,PGC090569,2508.09057617,227.500366211,36.4229944209,17.8065244234,17.5129787004,,12.939
31.6138302704,31.1187166545,90587,131211,PGC090587,3842.88354492,110.000175476,55.9966121868,16.0286429317,15.9702628047,,
38.9794561229,-4.22535911614,90624,132293,PGC090624,1467.11328125,127.500205994,21.2456767988,18.4960883412,17.4561999592,,
56.826,-14.69733,90694,,PGC090694,1698.0,6.0,24.6079976128,,,14.29,
68.8413,-8.93873,90718,,PGC090718,1658.0,67.0,24.0254919005,,,,12.195
72.9729,-5.94843,90728,,PGC090728,2749.0,10.0,39.9440857229,,,16.66,13.607
74.13495,-12.40221,90730,,PGC090730,3985.0,8.0,58.0888250101,,,15.27,
80.81445,85.67262,90735,,PGC090735,3712.0,8.0,54.0697682413,,,,13.077
109.173238919,30.2643588556,90776,134457,PGC090776,3518.14599609,132.500213623,51.2196493374,15.9828862819,15.8623685511,,
130.42335,57.65137,90866,,PGC090866,2340.0,10.0,33.9662110526,,,,
134.8125,-4.8807,90885,,PGC090885,3596.0,8.0,52.36203716,,,,
140.21025,-3.78286,90911,,PGC090911,3489.0,8.0,50.7921099432,,,16.49,13.657
145.940692606,14.6798435044,90938,116474,PGC090938,3993.17626953,152.500228882,58.2091945757,17.4788981514,17.4160815315,16.75,
146.34195,-13.74791,90941,,PGC090941,2532.0,8.0,36.7724505066,,,14.57,
150.479192523,63.8928758157,90973,12614,PGC090973,2058.07421875,147.500244141,29.8516298444,16.9636082444,16.9270167145,16.26,14.187
150.292610063,0.90914034687,90975,136392,PGC090975,1556.28808594,140.000228882,22.5442976268,18.4124957108,18.344244101,17.66,13.2
151.33815,77.7792,90979,,PGC090979,1956.0,8.0,28.365159457,,,,
156.155262415,11.9080850942,91012,65535,PGC091012,2540.98071289,135.000213623,36.9037110839,16.9649459643,16.8987056537,16.25,
168.06426735,8.62874584862,91091,48380,PGC091091,3471.94189453,170.000274658,50.5418864801,16.7956410441,16.5988064799,16.2,
171.054902686,26.245399973,91112,101486,PGC091112,1691.83410645,130.000198364,24.5182059074,17.1765837216,17.2365040326,16.7,13.745
176.537905744,12.8792615668,91142,160532,PGC091142,3494.36914062,217.500335693,50.8708692734,17.0788450466,17.1070604549,16.67,14.216
176.90512737,62.0164097062,91145,27470,PGC091145,3832.52075195,120.000190735,55.8440530175,17.2734645945,17.2151760202,17.04,
178.4412,-8.01641,91149,,PGC091149,2469.0,45.0,35.8516531858,,,,
178.66815,-16.10354,91151,,PGC091151,3931.0,41.0,57.2938467481,,,13.94,11.975
179.691090861,41.39283556,91158,86695,PGC091158,3257.10205078,170.000274658,47.3904245659,16.9367320351,16.8458773903,16.2,
180.822104206,26.578226239,91165,102352,PGC091165,3207.06567383,235.000366211,46.6564464846,16.9726348451,16.913274341,16.36,13.531
181.926,-16.84964,91176,,PGC091176,3756.0,45.0,54.7175283066,,,15.44,
183.249414164,7.29896212307,91181,161232,PGC091181,2249.52587891,125.000198364,32.643856635,16.393109711,16.2824586948,15.69,
184.857555762,0.214601346435,91191,141140,PGC091191,1001.02618408,192.500305176,14.482774995,17.1098848331,17.0834794986,16.51,
185.874962202,2.00807779174,91195,14106,PGC091195,1921.97973633,127.500205994,27.8697345089,17.079109211,16.997909565,16.49,
189.229016517,1.61432385803,91215,162121,PGC091215,692.455383301,205.000320435,10.0088255971,16.2287575354,16.2421309104,15.84,
190.370587958,-3.25388260431,91219,3551,PGC091219,1883.30200195,135.000213623,27.3064844786,17.352549736,17.2546436234,16.7,13.392
191.753290685,32.6515871496,91228,162404,PGC091228,519.0,,23.4,18.292970118,18.1739801736,16.39,14.147
193.6005,-10.21215,91236,,PGC091236,3821.0,8.0,55.6744465849,,,14.88,
195.278120684,-3.37723791651,91242,3697,PGC091242,2912.85742188,145.000228882,42.3407381658,16.7366802334,16.5999385952,16.18,
197.0586,-16.23946,91258,,PGC091258,2790.0,10.0,40.543334773,,,16.14,
197.498616197,23.2386326831,91262,120023,PGC091262,2564.04443359,112.500175476,37.2408065162,17.3488240269,17.3275818851,,
204.009626913,8.18576689355,91299,170945,PGC091299,1425.78405762,127.500205994,20.6457256094,16.5758692765,16.6998087907,15.98,
207.9762,68.3745,91319,,PGC091319,3865.0,10.0,56.3222066502,,,,
212.473365932,20.3100591527,91337,164603,PGC091337,2256.70825195,145.000228882,32.748832982,17.4135130925,17.3244437261,,
213.6417,-4.4176,91347,,PGC091347,2690.0,6.0,39.081751724,,,15.46,
219.147744233,49.4187378482,91372,165292,PGC091372,2361.70288086,117.500183105,34.2834166804,17.2813698875,17.3844964134,16.84,
220.3005,-17.64613,91381,,PGC091381,3422.0,10.0,49.8092943511,,,15.21,12.844
220.93005,79.7678,91386,,PGC091386,2192.0,8.0,31.8030681401,,,,13.286
222.51465,83.30403,91399,,PGC091399,1816.0,8.0,26.326389464,,,,12.356
225.73095,-13.32949,91408,,PGC091408,2515.0,8.0,36.5239813883,,,15.82,13.697
226.63875,-12.71709,91413,,PGC091413,2330.0,8.0,33.8200527477,,,16.32,
228.883590554,49.6203841774,91426,53629,PGC091426,2557.26098633,127.500205994,37.1416608008,17.5371079583,17.4250531335,17.1,
229.94955,3.97806,91432,,PGC091432,1712.0,8.0,24.8118746121,,,,
231.419589874,66.2112130645,91447,146155,PGC091447,3444.10229492,157.500244141,50.1335104716,16.9432923289,16.8412510844,,
245.196708877,63.1223564993,91528,146916,PGC091528,3039.00317383,132.500213623,44.1911562539,15.1582220823,14.8365649015,,12.421
292.69335,53.88893,91656,,PGC091656,3768.0,10.0,54.8941901426,,,,11.934
300.2955,53.07502,91666,,PGC091666,3523.0,8.0,51.290852184,,,,
304.37115,-10.84741,91667,,PGC091667,1861.0,8.0,26.9817083903,,,,12.754
308.75625,-7.6191,91674,,PGC091674,3647.0,8.0,53.112849963,,,,
310.6797,-2.7667,91678,,PGC091678,3825.0,8.0,55.7333338635,,,15.17,12.699
